formula,T,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char
Ca0.9Pb0.1MnO3,1000,4,0.657875,0.61255,0.600783,0.600058,0.600001,8,82,74,15.04,8.448,8,7,87,80,65.48,26.4448,87,15.9994,207.2,191.201,31.9453,19.1351,15.9994,54.8,1519,1464.2,549.392,593.511,54.8,2,16,14,11.64,5.3264,16,2,6,4,2.84,1.008,2,66,176,110,102,43.2,66,1,3.44,2.44,2.6006,1.00728,3.44,2,2,0,2,0,2,0,4,4,2.44,1.872,4,0,10,10,1.2,1.872,0,0,14,14,0.28,0.5488,0,2,28,26,5.92,1.4112,6,0,0,0,0,0,0,0,4,4,1.28,0.9728,2,0,5,5,1,1.6,0,0,0,0,0,0,0,0,5,5,2.28,1.1568,2,9.105,37.77,28.665,14.9213,8.75307,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,6.20241e-05,9.92386e-05,0,12,225,213,95.6,100.32,12,2,2.44,1.2,0.28,True,0.774266,0.162145
Ca0.9In0.1MnO3,300,4,0.657875,0.61255,0.600783,0.600058,0.600001,8,49,41,14.38,7.656,8,7,87,80,65.36,26.3536,87,15.9994,114.818,98.8186,30.0976,16.9179,15.9994,54.8,1519,1464.2,545.975,594.059,54.8,2,16,14,11.62,5.3112,16,2,5,3,2.82,0.984,2,66,176,110,101.92,43.104,66,1,3.44,2.44,2.5896,1.02048,3.44,2,2,0,2,0,2,0,4,4,2.42,1.896,4,0,10,10,1.2,1.872,0,0,0,0,0,0,0,2,13,11,5.62,1.3032,6,0,0,0,0,0,0,0,5,5,1.3,0.988,2,0,5,5,1,1.6,0,0,0,0,0,0,0,0,5,5,2.3,1.188,2,9.105,37.77,28.665,14.8443,8.62987,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,6.20241e-05,9.92386e-05,0,12,225,213,93.88,98.256,12,2,2.42,1.2,0,False,0.774266,0.163648
Ca0.9In0.1MnO3,400,4,0.657875,0.61255,0.600783,0.600058,0.600001,8,49,41,14.38,7.656,8,7,87,80,65.36,26.3536,87,15.9994,114.818,98.8186,30.0976,16.9179,15.9994,54.8,1519,1464.2,545.975,594.059,54.8,2,16,14,11.62,5.3112,16,2,5,3,2.82,0.984,2,66,176,110,101.92,43.104,66,1,3.44,2.44,2.5896,1.02048,3.44,2,2,0,2,0,2,0,4,4,2.42,1.896,4,0,10,10,1.2,1.872,0,0,0,0,0,0,0,2,13,11,5.62,1.3032,6,0,0,0,0,0,0,0,5,5,1.3,0.988,2,0,5,5,1,1.6,0,0,0,0,0,0,0,0,5,5,2.3,1.188,2,9.105,37.77,28.665,14.8443,8.62987,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,6.20241e-05,9.92386e-05,0,12,225,213,93.88,98.256,12,2,2.42,1.2,0,False,0.774266,0.163648
Ca0.9In0.1MnO3,700,4,0.657875,0.61255,0.600783,0.600058,0.600001,8,49,41,14.38,7.656,8,7,87,80,65.36,26.3536,87,15.9994,114.818,98.8186,30.0976,16.9179,15.9994,54.8,1519,1464.2,545.975,594.059,54.8,2,16,14,11.62,5.3112,16,2,5,3,2.82,0.984,2,66,176,110,101.92,43.104,66,1,3.44,2.44,2.5896,1.02048,3.44,2,2,0,2,0,2,0,4,4,2.42,1.896,4,0,10,10,1.2,1.872,0,0,0,0,0,0,0,2,13,11,5.62,1.3032,6,0,0,0,0,0,0,0,5,5,1.3,0.988,2,0,5,5,1,1.6,0,0,0,0,0,0,0,0,5,5,2.3,1.188,2,9.105,37.77,28.665,14.8443,8.62987,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,6.20241e-05,9.92386e-05,0,12,225,213,93.88,98.256,12,2,2.42,1.2,0,False,0.774266,0.163648
Ca0.9In0.1MnO3,1000,4,0.657875,0.61255,0.600783,0.600058,0.600001,8,49,41,14.38,7.656,8,7,87,80,65.36,26.3536,87,15.9994,114.818,98.8186,30.0976,16.9179,15.9994,54.8,1519,1464.2,545.975,594.059,54.8,2,16,14,11.62,5.3112,16,2,5,3,2.82,0.984,2,66,176,110,101.92,43.104,66,1,3.44,2.44,2.5896,1.02048,3.44,2,2,0,2,0,2,0,4,4,2.42,1.896,4,0,10,10,1.2,1.872,0,0,0,0,0,0,0,2,13,11,5.62,1.3032,6,0,0,0,0,0,0,0,5,5,1.3,0.988,2,0,5,5,1,1.6,0,0,0,0,0,0,0,0,5,5,2.3,1.188,2,9.105,37.77,28.665,14.8443,8.62987,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,6.20241e-05,9.92386e-05,0,12,225,213,93.88,98.256,12,2,2.42,1.2,0,False,0.774266,0.163648
Ca0.9Sn0.1MnO3,300,4,0.657875,0.61255,0.600783,0.600058,0.600001,8,50,42,14.4,7.68,8,7,87,80,65.46,26.4296,87,15.9994,118.71,102.711,30.1755,17.0113,15.9994,54.8,1519,1464.2,547.482,592.914,54.8,2,16,14,11.64,5.3264,16,2,5,3,2.82,0.984,2,66,176,110,101.86,43.032,66,1,3.44,2.44,2.5932,1.01616,3.44,2,2,0,2,0,2,0,4,4,2.44,1.872,4,0,10,10,1.2,1.872,0,0,0,0,0,0,0,2,14,12,5.64,1.3104,6,0,0,0,0,0,0,0,4,4,1.28,0.9728,2,0,5,5,1,1.6,0,0,0,0,0,0,0,0,5,5,2.28,1.1568,2,9.105,37.77,28.665,15.0248,8.91867,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,6.20241e-05,9.92386e-05,0,12,225,213,93.92,98.304,12,2,2.44,1.2,0,True,0.774266,0.163078
Ca0.9Sn0.1MnO3,400,4,0.657875,0.61255,0.600783,0.600058,0.600001,8,50,42,14.4,7.68,8,7,87,80,65.46,26.4296,87,15.9994,118.71,102.711,30.1755,17.0113,15.9994,54.8,1519,1464.2,547.482,592.914,54.8,2,16,14,11.64,5.3264,16,2,5,3,2.82,0.984,2,66,176,110,101.86,43.032,66,1,3.44,2.44,2.5932,1.01616,3.44,2,2,0,2,0,2,0,4,4,2.44,1.872,4,0,10,10,1.2,1.872,0,0,0,0,0,0,0,2,14,12,5.64,1.3104,6,0,0,0,0,0,0,0,4,4,1.28,0.9728,2,0,5,5,1,1.6,0,0,0,0,0,0,0,0,5,5,2.28,1.1568,2,9.105,37.77,28.665,15.0248,8.91867,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,6.20241e-05,9.92386e-05,0,12,225,213,93.92,98.304,12,2,2.44,1.2,0,True,0.774266,0.163078
Ca0.9Sn0.1MnO3,700,4,0.657875,0.61255,0.600783,0.600058,0.600001,8,50,42,14.4,7.68,8,7,87,80,65.46,26.4296,87,15.9994,118.71,102.711,30.1755,17.0113,15.9994,54.8,1519,1464.2,547.482,592.914,54.8,2,16,14,11.64,5.3264,16,2,5,3,2.82,0.984,2,66,176,110,101.86,43.032,66,1,3.44,2.44,2.5932,1.01616,3.44,2,2,0,2,0,2,0,4,4,2.44,1.872,4,0,10,10,1.2,1.872,0,0,0,0,0,0,0,2,14,12,5.64,1.3104,6,0,0,0,0,0,0,0,4,4,1.28,0.9728,2,0,5,5,1,1.6,0,0,0,0,0,0,0,0,5,5,2.28,1.1568,2,9.105,37.77,28.665,15.0248,8.91867,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,6.20241e-05,9.92386e-05,0,12,225,213,93.92,98.304,12,2,2.44,1.2,0,True,0.774266,0.163078
Ca0.9Sn0.1MnO3,1000,4,0.657875,0.61255,0.600783,0.600058,0.600001,8,50,42,14.4,7.68,8,7,87,80,65.46,26.4296,87,15.9994,118.71,102.711,30.1755,17.0113,15.9994,54.8,1519,1464.2,547.482,592.914,54.8,2,16,14,11.64,5.3264,16,2,5,3,2.82,0.984,2,66,176,110,101.86,43.032,66,1,3.44,2.44,2.5932,1.01616,3.44,2,2,0,2,0,2,0,4,4,2.44,1.872,4,0,10,10,1.2,1.872,0,0,0,0,0,0,0,2,14,12,5.64,1.3104,6,0,0,0,0,0,0,0,4,4,1.28,0.9728,2,0,5,5,1,1.6,0,0,0,0,0,0,0,0,5,5,2.28,1.1568,2,9.105,37.77,28.665,15.0248,8.91867,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,6.20241e-05,9.92386e-05,0,12,225,213,93.92,98.304,12,2,2.44,1.2,0,True,0.774266,0.163078
CaMnO3,300,3,0.663325,0.614463,0.600984,0.600078,0.600002,8,25,17,13.8,6.96,8,7,87,80,64,27.6,87,15.9994,54.938,38.9386,28.6028,15.1241,15.9994,54.8,1519,1464.2,559.68,605.856,54.8,2,16,14,11.4,5.52,16,2,4,2,2.8,0.96,2,66,176,110,102.6,43.92,66,1,3.44,2.44,2.574,1.0392,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,5,5,1,1.6,0,0,0,0,0,0,0,2,7,5,5.4,1.36,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,5,5,1,1.6,0,0,0,0,0,0,0,0,5,5,2.2,1.12,2,9.105,37.77,28.665,15.1145,9.06219,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,6.20241e-05,9.92386e-05,0,12,225,213,95.6,100.32,12,2,2.4,1,0,True,0.774266,0.166696
CaMnO3,400,3,0.663325,0.614463,0.600984,0.600078,0.600002,8,25,17,13.8,6.96,8,7,87,80,64,27.6,87,15.9994,54.938,38.9386,28.6028,15.1241,15.9994,54.8,1519,1464.2,559.68,605.856,54.8,2,16,14,11.4,5.52,16,2,4,2,2.8,0.96,2,66,176,110,102.6,43.92,66,1,3.44,2.44,2.574,1.0392,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,5,5,1,1.6,0,0,0,0,0,0,0,2,7,5,5.4,1.36,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,5,5,1,1.6,0,0,0,0,0,0,0,0,5,5,2.2,1.12,2,9.105,37.77,28.665,15.1145,9.06219,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,6.20241e-05,9.92386e-05,0,12,225,213,95.6,100.32,12,2,2.4,1,0,True,0.774266,0.166696
CaMnO3,700,3,0.663325,0.614463,0.600984,0.600078,0.600002,8,25,17,13.8,6.96,8,7,87,80,64,27.6,87,15.9994,54.938,38.9386,28.6028,15.1241,15.9994,54.8,1519,1464.2,559.68,605.856,54.8,2,16,14,11.4,5.52,16,2,4,2,2.8,0.96,2,66,176,110,102.6,43.92,66,1,3.44,2.44,2.574,1.0392,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,5,5,1,1.6,0,0,0,0,0,0,0,2,7,5,5.4,1.36,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,5,5,1,1.6,0,0,0,0,0,0,0,0,5,5,2.2,1.12,2,9.105,37.77,28.665,15.1145,9.06219,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,6.20241e-05,9.92386e-05,0,12,225,213,95.6,100.32,12,2,2.4,1,0,True,0.774266,0.166696
CaMnO3,1000,3,0.663325,0.614463,0.600984,0.600078,0.600002,8,25,17,13.8,6.96,8,7,87,80,64,27.6,87,15.9994,54.938,38.9386,28.6028,15.1241,15.9994,54.8,1519,1464.2,559.68,605.856,54.8,2,16,14,11.4,5.52,16,2,4,2,2.8,0.96,2,66,176,110,102.6,43.92,66,1,3.44,2.44,2.574,1.0392,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,5,5,1,1.6,0,0,0,0,0,0,0,2,7,5,5.4,1.36,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,5,5,1,1.6,0,0,0,0,0,0,0,0,5,5,2.2,1.12,2,9.105,37.77,28.665,15.1145,9.06219,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,6.20241e-05,9.92386e-05,0,12,225,213,95.6,100.32,12,2,2.4,1,0,True,0.774266,0.166696
CuCrO2,300,3,0.612372,0.538609,0.506099,0.501109,0.500098,8,29,21,17.25,9.25,8,49,87,38,71.75,15.25,87,15.9994,63.546,47.5466,36.8852,20.8858,15.9994,54.8,2180,2125.2,911.842,857.043,54.8,6,16,10,12.25,3.75,16,2,4,2,3,1,2,66,139,73,100.75,34.75,66,1.66,3.44,1.78,2.61,0.83,3.44,1,2,1,1.5,0.5,2,0,4,4,2,2,4,0,10,10,3.75,3.75,0,0,0,0,0,0,0,6,11,5,7.25,1.875,6,0,1,1,0.5,0.5,0,0,2,2,1,1,2,0,5,5,1.25,1.875,0,0,0,0,0,0,0,1,6,5,2.75,1.625,2,9.105,11.19,2.085,10.1175,1.0125,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,119.5,107.5,12,1.5,2,3.75,0,False,0.547107,0.125192
CuCrO2,400,3,0.612372,0.538609,0.506099,0.501109,0.500098,8,29,21,17.25,9.25,8,49,87,38,71.75,15.25,87,15.9994,63.546,47.5466,36.8852,20.8858,15.9994,54.8,2180,2125.2,911.842,857.043,54.8,6,16,10,12.25,3.75,16,2,4,2,3,1,2,66,139,73,100.75,34.75,66,1.66,3.44,1.78,2.61,0.83,3.44,1,2,1,1.5,0.5,2,0,4,4,2,2,4,0,10,10,3.75,3.75,0,0,0,0,0,0,0,6,11,5,7.25,1.875,6,0,1,1,0.5,0.5,0,0,2,2,1,1,2,0,5,5,1.25,1.875,0,0,0,0,0,0,0,1,6,5,2.75,1.625,2,9.105,11.19,2.085,10.1175,1.0125,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,119.5,107.5,12,1.5,2,3.75,0,False,0.547107,0.125192
CuCrO2,700,3,0.612372,0.538609,0.506099,0.501109,0.500098,8,29,21,17.25,9.25,8,49,87,38,71.75,15.25,87,15.9994,63.546,47.5466,36.8852,20.8858,15.9994,54.8,2180,2125.2,911.842,857.043,54.8,6,16,10,12.25,3.75,16,2,4,2,3,1,2,66,139,73,100.75,34.75,66,1.66,3.44,1.78,2.61,0.83,3.44,1,2,1,1.5,0.5,2,0,4,4,2,2,4,0,10,10,3.75,3.75,0,0,0,0,0,0,0,6,11,5,7.25,1.875,6,0,1,1,0.5,0.5,0,0,2,2,1,1,2,0,5,5,1.25,1.875,0,0,0,0,0,0,0,1,6,5,2.75,1.625,2,9.105,11.19,2.085,10.1175,1.0125,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,119.5,107.5,12,1.5,2,3.75,0,False,0.547107,0.125192
CuCrO2,1000,3,0.612372,0.538609,0.506099,0.501109,0.500098,8,29,21,17.25,9.25,8,49,87,38,71.75,15.25,87,15.9994,63.546,47.5466,36.8852,20.8858,15.9994,54.8,2180,2125.2,911.842,857.043,54.8,6,16,10,12.25,3.75,16,2,4,2,3,1,2,66,139,73,100.75,34.75,66,1.66,3.44,1.78,2.61,0.83,3.44,1,2,1,1.5,0.5,2,0,4,4,2,2,4,0,10,10,3.75,3.75,0,0,0,0,0,0,0,6,11,5,7.25,1.875,6,0,1,1,0.5,0.5,0,0,2,2,1,1,2,0,5,5,1.25,1.875,0,0,0,0,0,0,0,1,6,5,2.75,1.625,2,9.105,11.19,2.085,10.1175,1.0125,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,119.5,107.5,12,1.5,2,3.75,0,False,0.547107,0.125192
CuCr0.99Mg0.01O2,300,4,0.611361,0.538075,0.505953,0.501071,0.500093,8,29,21,17.22,9.2461,8,49,87,38,71.7975,15.2025,87,15.9994,63.546,47.5466,36.816,20.8792,15.9994,54.8,2180,2125.2,908.7,853.9,54.8,2,16,14,12.24,3.76,16,2,4,2,2.9975,0.9975,2,66,141,75,100.755,34.755,66,1.31,3.44,2.13,2.60913,0.830875,3.44,1,2,1,1.5025,0.499987,2,0,4,4,2,2,4,0,10,10,3.7375,3.75619,0,0,0,0,0,0,0,2,11,9,7.24,1.88,6,0,1,1,0.4975,0.499987,0,0,2,2,1,1,2,0,5,5,1.2375,1.86244,0,0,0,0,0,0,0,0,6,6,2.735,1.61617,2,9.105,22.89,13.785,10.1468,1.04175,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,119.413,107.412,12,1.5025,2,3.7375,0,False,0.678329,0.125418
CuCr0.99Mg0.01O2,400,4,0.611361,0.538075,0.505953,0.501071,0.500093,8,29,21,17.22,9.2461,8,49,87,38,71.7975,15.2025,87,15.9994,63.546,47.5466,36.816,20.8792,15.9994,54.8,2180,2125.2,908.7,853.9,54.8,2,16,14,12.24,3.76,16,2,4,2,2.9975,0.9975,2,66,141,75,100.755,34.755,66,1.31,3.44,2.13,2.60913,0.830875,3.44,1,2,1,1.5025,0.499987,2,0,4,4,2,2,4,0,10,10,3.7375,3.75619,0,0,0,0,0,0,0,2,11,9,7.24,1.88,6,0,1,1,0.4975,0.499987,0,0,2,2,1,1,2,0,5,5,1.2375,1.86244,0,0,0,0,0,0,0,0,6,6,2.735,1.61617,2,9.105,22.89,13.785,10.1468,1.04175,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,119.413,107.412,12,1.5025,2,3.7375,0,False,0.678329,0.125418
CuCr0.99Mg0.01O2,700,4,0.611361,0.538075,0.505953,0.501071,0.500093,8,29,21,17.22,9.2461,8,49,87,38,71.7975,15.2025,87,15.9994,63.546,47.5466,36.816,20.8792,15.9994,54.8,2180,2125.2,908.7,853.9,54.8,2,16,14,12.24,3.76,16,2,4,2,2.9975,0.9975,2,66,141,75,100.755,34.755,66,1.31,3.44,2.13,2.60913,0.830875,3.44,1,2,1,1.5025,0.499987,2,0,4,4,2,2,4,0,10,10,3.7375,3.75619,0,0,0,0,0,0,0,2,11,9,7.24,1.88,6,0,1,1,0.4975,0.499987,0,0,2,2,1,1,2,0,5,5,1.2375,1.86244,0,0,0,0,0,0,0,0,6,6,2.735,1.61617,2,9.105,22.89,13.785,10.1468,1.04175,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,119.413,107.412,12,1.5025,2,3.7375,0,False,0.678329,0.125418
CuCr0.99Mg0.01O2,1000,4,0.611361,0.538075,0.505953,0.501071,0.500093,8,29,21,17.22,9.2461,8,49,87,38,71.7975,15.2025,87,15.9994,63.546,47.5466,36.816,20.8792,15.9994,54.8,2180,2125.2,908.7,853.9,54.8,2,16,14,12.24,3.76,16,2,4,2,2.9975,0.9975,2,66,141,75,100.755,34.755,66,1.31,3.44,2.13,2.60913,0.830875,3.44,1,2,1,1.5025,0.499987,2,0,4,4,2,2,4,0,10,10,3.7375,3.75619,0,0,0,0,0,0,0,2,11,9,7.24,1.88,6,0,1,1,0.4975,0.499987,0,0,2,2,1,1,2,0,5,5,1.2375,1.86244,0,0,0,0,0,0,0,0,6,6,2.735,1.61617,2,9.105,22.89,13.785,10.1468,1.04175,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,119.413,107.412,12,1.5025,2,3.7375,0,False,0.678329,0.125418
CuCr0.98Mg0.02O2,300,4,0.610369,0.537551,0.505813,0.501036,0.500089,8,29,21,17.19,9.2419,8,49,87,38,71.845,15.155,87,15.9994,63.546,47.5466,36.7468,20.8718,15.9994,54.8,2180,2125.2,905.558,850.758,54.8,2,16,14,12.23,3.77,16,2,4,2,2.995,0.995,2,66,141,75,100.76,34.76,66,1.31,3.44,2.13,2.60825,0.83175,3.44,1,2,1,1.505,0.49995,2,0,4,4,2,2,4,0,10,10,3.725,3.76225,0,0,0,0,0,0,0,2,11,9,7.23,1.885,6,0,1,1,0.495,0.49995,0,0,2,2,1,1,2,0,5,5,1.225,1.84975,0,0,0,0,0,0,0,0,6,6,2.72,1.6072,2,9.105,22.89,13.785,10.176,1.071,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,119.325,107.325,12,1.505,2,3.725,0,False,0.678329,0.125643
CuCr0.98Mg0.02O2,400,4,0.610369,0.537551,0.505813,0.501036,0.500089,8,29,21,17.19,9.2419,8,49,87,38,71.845,15.155,87,15.9994,63.546,47.5466,36.7468,20.8718,15.9994,54.8,2180,2125.2,905.558,850.758,54.8,2,16,14,12.23,3.77,16,2,4,2,2.995,0.995,2,66,141,75,100.76,34.76,66,1.31,3.44,2.13,2.60825,0.83175,3.44,1,2,1,1.505,0.49995,2,0,4,4,2,2,4,0,10,10,3.725,3.76225,0,0,0,0,0,0,0,2,11,9,7.23,1.885,6,0,1,1,0.495,0.49995,0,0,2,2,1,1,2,0,5,5,1.225,1.84975,0,0,0,0,0,0,0,0,6,6,2.72,1.6072,2,9.105,22.89,13.785,10.176,1.071,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,119.325,107.325,12,1.505,2,3.725,0,False,0.678329,0.125643
CuCr0.98Mg0.02O2,700,4,0.610369,0.537551,0.505813,0.501036,0.500089,8,29,21,17.19,9.2419,8,49,87,38,71.845,15.155,87,15.9994,63.546,47.5466,36.7468,20.8718,15.9994,54.8,2180,2125.2,905.558,850.758,54.8,2,16,14,12.23,3.77,16,2,4,2,2.995,0.995,2,66,141,75,100.76,34.76,66,1.31,3.44,2.13,2.60825,0.83175,3.44,1,2,1,1.505,0.49995,2,0,4,4,2,2,4,0,10,10,3.725,3.76225,0,0,0,0,0,0,0,2,11,9,7.23,1.885,6,0,1,1,0.495,0.49995,0,0,2,2,1,1,2,0,5,5,1.225,1.84975,0,0,0,0,0,0,0,0,6,6,2.72,1.6072,2,9.105,22.89,13.785,10.176,1.071,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,119.325,107.325,12,1.505,2,3.725,0,False,0.678329,0.125643
CuCr0.98Mg0.02O2,1000,4,0.610369,0.537551,0.505813,0.501036,0.500089,8,29,21,17.19,9.2419,8,49,87,38,71.845,15.155,87,15.9994,63.546,47.5466,36.7468,20.8718,15.9994,54.8,2180,2125.2,905.558,850.758,54.8,2,16,14,12.23,3.77,16,2,4,2,2.995,0.995,2,66,141,75,100.76,34.76,66,1.31,3.44,2.13,2.60825,0.83175,3.44,1,2,1,1.505,0.49995,2,0,4,4,2,2,4,0,10,10,3.725,3.76225,0,0,0,0,0,0,0,2,11,9,7.23,1.885,6,0,1,1,0.495,0.49995,0,0,2,2,1,1,2,0,5,5,1.225,1.84975,0,0,0,0,0,0,0,0,6,6,2.72,1.6072,2,9.105,22.89,13.785,10.176,1.071,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,119.325,107.325,12,1.505,2,3.725,0,False,0.678329,0.125643
CuCr0.97Mg0.03O2,300,4,0.609395,0.537037,0.505678,0.501003,0.500085,8,29,21,17.16,9.2374,8,49,87,38,71.8925,15.1075,87,15.9994,63.546,47.5466,36.6775,20.8637,15.9994,54.8,2180,2125.2,902.415,847.615,54.8,2,16,14,12.22,3.78,16,2,4,2,2.9925,0.9925,2,66,141,75,100.765,34.765,66,1.31,3.44,2.13,2.60737,0.832625,3.44,1,2,1,1.5075,0.499887,2,0,4,4,2,2,4,0,10,10,3.7125,3.76819,0,0,0,0,0,0,0,2,11,9,7.22,1.89,6,0,1,1,0.4925,0.499888,0,0,2,2,1,1,2,0,5,5,1.2125,1.83694,0,0,0,0,0,0,0,0,6,6,2.705,1.59807,2,9.105,22.89,13.785,10.2052,1.10025,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,119.237,107.237,12,1.5075,2,3.7125,0,False,0.678329,0.125868
